direction,eps,frac_reachable
rand_23,5.9645,1
rand_23,7.1574,1
rand_23,8.35031,1
rand_23,9.54321,1
rand_23,10.7361,1
rand_23,11.929,1
rand_23,13.1219,1
rand_23,14.3148,1
rand_23,15.5077,1
rand_23,16.7006,1
rand_23,17.8935,1
rand_23,19.0864,1
rand_23,20.2793,1
rand_23,21.4722,1
rand_23,22.6651,1
rand_23,23.858,1
rand_23,25.0509,1
rand_23,26.2438,1
rand_23,27.4367,1
rand_23,28.6296,1
rand_23,29.8225,1
rand_23,31.0154,1
rand_23,32.2083,1
rand_23,33.4012,1
rand_23,34.5941,1
rand_23,35.787,1
rand_23,36.9799,1
rand_23,38.1728,1
rand_23,39.3657,1
rand_23,40.5586,1
rand_23,41.7515,1
rand_23,42.9444,1
rand_23,44.1373,1
rand_23,45.3302,1
rand_23,46.5231,1
rand_23,47.716,1
rand_23,48.9089,1
rand_23,50.1018,1
rand_23,51.2947,1
rand_23,52.4876,1
rand_23,53.6805,1
rand_23,54.8734,1
rand_23,56.0663,1
rand_23,57.2592,1
rand_23,58.4521,1
rand_23,59.645,1
rand_23,60.8379,1
rand_23,62.0308,1
rand_23,63.2237,1
rand_23,64.4166,1
rand_23,65.6095,1
rand_23,66.8024,1
rand_23,67.9953,1
rand_23,69.1882,1
rand_23,70.3811,1
rand_23,71.574,1
rand_24,0,0.0320856
rand_24,1.1929,0.0989305
rand_24,2.3858,0.372995
rand_24,3.5787,0.632353
rand_24,4.7716,0.84492
rand_24,5.9645,0.975936
rand_24,7.1574,1
rand_24,8.35031,1
rand_24,9.54321,1
rand_24,10.7361,1
rand_24,11.929,1
rand_24,13.1219,1
rand_24,14.3148,1
rand_24,15.5077,1
rand_24,16.7006,1
rand_24,17.8935,1
rand_24,19.0864,1
rand_24,20.2793,1
rand_24,21.4722,1
rand_24,22.6651,1
rand_24,23.858,1
rand_24,25.0509,1
rand_24,26.2438,1
rand_24,27.4367,1
rand_24,28.6296,1
rand_24,29.8225,1
rand_24,31.0154,1
rand_24,32.2083,1
rand_24,33.4012,1
rand_24,34.5941,1
rand_24,35.787,1
rand_24,36.9799,1
rand_24,38.1728,1
rand_24,39.3657,1
rand_24,40.5586,1
rand_24,41.7515,1
rand_24,42.9444,1
rand_24,44.1373,1
rand_24,45.3302,1
rand_24,46.5231,1
rand_24,47.716,1
rand_24,48.9089,1
rand_24,50.1018,1
rand_24,51.2947,1
rand_24,52.4876,1
rand_24,53.6805,1
rand_24,54.8734,1
rand_24,56.0663,1
rand_24,57.2592,1
rand_24,58.4521,1
rand_24,59.645,1
rand_24,60.8379,1
rand_24,62.0308,1
rand_24,63.2237,1
rand_24,64.4166,1
rand_24,65.6095,1
rand_24,66.8024,1
rand_24,67.9953,1
rand_24,69.1882,1
rand_24,70.3811,1
rand_24,71.574,1
rand_25,0,0.0147059
rand_25,1.1929,0.192513
rand_25,2.3858,0.701872
rand_25,3.5787,0.969251
rand_25,4.7716,0.997326
rand_25,5.9645,1
rand_25,7.1574,1
rand_25,8.35031,1
rand_25,9.54321,1
rand_25,10.7361,1
rand_25,11.929,1
rand_25,13.1219,1
rand_25,14.3148,1
rand_25,15.5077,1
rand_25,16.7006,1
rand_25,17.8935,1
rand_25,19.0864,1
rand_25,20.2793,1
rand_25,21.4722,1
rand_25,22.6651,1
rand_25,23.858,1
rand_25,25.0509,1
rand_25,26.2438,1
rand_25,27.4367,1
rand_25,28.6296,1
rand_25,29.8225,1
rand_25,31.0154,1
rand_25,32.2083,1
rand_25,33.4012,1
rand_25,34.5941,1
rand_25,35.787,1
rand_25,36.9799,1
rand_25,38.1728,1
rand_25,39.3657,1
rand_25,40.5586,1
rand_25,41.7515,1
rand_25,42.9444,1
rand_25,44.1373,1
rand_25,45.3302,1
rand_25,46.5231,1
rand_25,47.716,1
rand_25,48.9089,1
rand_25,50.1018,1
rand_25,51.2947,1
rand_25,52.4876,1
rand_25,53.6805,1
rand_25,54.8734,1
rand_25,56.0663,1
rand_25,57.2592,1
rand_25,58.4521,1
rand_25,59.645,1
rand_25,60.8379,1
rand_25,62.0308,1
rand_25,63.2237,1
rand_25,64.4166,1
rand_25,65.6095,1
rand_25,66.8024,1
rand_25,67.9953,1
rand_25,69.1882,1
rand_25,70.3811,1
rand_25,71.574,1
rand_26,0,0.0481283
rand_26,1.1929,0.244652
rand_26,2.3858,0.712567
rand_26,3.5787,0.985294
rand_26,4.7716,1
rand_26,5.9645,1
rand_26,7.1574,1
rand_26,8.35031,1
rand_26,9.54321,1
rand_26,10.7361,1
rand_26,11.929,1
rand_26,13.1219,1
rand_26,14.3148,1
rand_26,15.5077,1
rand_26,16.7006,1
rand_26,17.8935,1
rand_26,19.0864,1
rand_26,20.2793,1
rand_26,21.4722,1
rand_26,22.6651,1
rand_26,23.858,1
rand_26,25.0509,1
rand_26,26.2438,1
rand_26,27.4367,1
rand_26,28.6296,1
rand_26,29.8225,1
rand_26,31.0154,1
rand_26,32.2083,1
rand_26,33.4012,1
rand_26,34.5941,1
rand_26,35.787,1
rand_26,36.9799,1
rand_26,38.1728,1
rand_26,39.3657,1
rand_26,40.5586,1
rand_26,41.7515,1
rand_26,42.9444,1
rand_26,44.1373,1
rand_26,45.3302,1
rand_26,46.5231,1
rand_26,47.716,1
rand_26,48.9089,1
rand_26,50.1018,1
rand_26,51.2947,1
rand_26,52.4876,1
rand_26,53.6805,1
rand_26,54.8734,1
rand_26,56.0663,1
rand_26,57.2592,1
rand_26,58.4521,1
rand_26,59.645,1
rand_26,60.8379,1
rand_26,62.0308,1
rand_26,63.2237,1
rand_26,64.4166,1
rand_26,65.6095,1
rand_26,66.8024,1
rand_26,67.9953,1
rand_26,69.1882,1
rand_26,70.3811,1
rand_26,71.574,1
rand_30,0,0.0013369
rand_30,1.1929,0.0855615
rand_30,2.3858,0.506684
rand_30,3.5787,0.878342
rand_30,4.7716,0.985294
rand_30,5.9645,1
rand_30,7.1574,1
rand_30,8.35031,1
rand_30,9.54321,1
rand_30,10.7361,1
rand_30,11.929,1
rand_30,13.1219,1
rand_30,14.3148,1
rand_30,15.5077,1
rand_30,16.7006,1
rand_30,17.8935,1
rand_30,19.0864,1
rand_30,20.2793,1
rand_30,21.4722,1
rand_30,22.6651,1
rand_30,23.858,1
rand_30,25.0509,1
rand_30,26.2438,1
rand_30,27.4367,1
rand_30,28.6296,1
rand_30,29.8225,1
rand_30,31.0154,1
rand_30,32.2083,1
rand_30,33.4012,1
rand_30,34.5941,1
rand_30,35.787,1
rand_30,36.9799,1
rand_30,38.1728,1
rand_30,39.3657,1
rand_30,40.5586,1
rand_30,41.7515,1
rand_30,42.9444,1
rand_30,44.1373,1
rand_30,45.3302,1
rand_30,46.5231,1
rand_30,47.716,1
rand_30,48.9089,1
rand_30,50.1018,1
rand_30,51.2947,1
rand_30,52.4876,1
rand_30,53.6805,1
rand_30,54.8734,1
rand_30,56.0663,1
rand_30,57.2592,1
rand_30,58.4521,1
rand_30,59.645,1
rand_30,60.8379,1
rand_30,62.0308,1
rand_30,63.2237,1
rand_30,64.4166,1
rand_30,65.6095,1
rand_30,66.8024,1
rand_30,67.9953,1
rand_30,69.1882,1
rand_30,70.3811,1
rand_30,71.574,1
rand_31,0,0.0200535
rand_31,1.1929,0.113636
rand_31,2.3858,0.489305
rand_31,3.5787,0.950535
rand_31,4.7716,0.998663
rand_31,5.9645,1
rand_31,7.1574,1
rand_31,8.35031,1
rand_31,9.54321,1
rand_31,10.7361,1
rand_31,11.929,1
rand_31,13.1219,1
rand_31,14.3148,1
rand_31,15.5077,1
rand_31,16.7006,1
rand_31,17.8935,1
rand_31,19.0864,1
rand_31,20.2793,1
rand_31,21.4722,1
rand_31,22.6651,1
rand_31,23.858,1
rand_31,25.0509,1
rand_31,26.2438,1
rand_31,27.4367,1
rand_31,28.6296,1
rand_31,29.8225,1
rand_31,31.0154,1
rand_31,32.2083,1
rand_31,33.4012,1
rand_31,34.5941,1
rand_31,35.787,1
rand_31,36.9799,1
rand_31,38.1728,1
rand_31,39.3657,1
rand_31,40.5586,1
rand_31,41.7515,1
rand_31,42.9444,1
rand_31,44.1373,1
rand_31,45.3302,1
rand_31,46.5231,1
rand_31,47.716,1
rand_31,48.9089,1
rand_31,50.1018,1
rand_31,51.2947,1
rand_31,52.4876,1
rand_31,53.6805,1
rand_31,54.8734,1
rand_31,56.0663,1
rand_31,57.2592,1
rand_31,58.4521,1
rand_31,59.645,1
rand_31,60.8379,1
rand_31,62.0308,1
rand_31,63.2237,1
rand_31,64.4166,1
rand_31,65.6095,1
rand_31,66.8024,1
rand_31,67.9953,1
rand_31,69.1882,1
rand_31,70.3811,1
rand_31,71.574,1
rand_32,0,0.0280749
rand_32,1.1929,0.283422
rand_32,2.3858,0.799465
rand_32,3.5787,0.975936
rand_32,4.7716,1
rand_32,5.9645,1
rand_32,7.1574,1
rand_32,8.35031,1
rand_32,9.54321,1
rand_32,10.7361,1
rand_32,11.929,1
rand_32,13.1219,1
rand_32,14.3148,1
rand_32,15.5077,1
rand_32,16.7006,1
rand_32,17.8935,1
rand_32,19.0864,1
rand_32,20.2793,1
rand_32,21.4722,1
rand_32,22.6651,1
rand_32,23.858,1
rand_32,25.0509,1
rand_32,26.2438,1
rand_32,27.4367,1
rand_32,28.6296,1
rand_32,29.8225,1
rand_32,31.0154,1
rand_32,32.2083,1
rand_32,33.4012,1
rand_32,34.5941,1
rand_32,35.787,1
rand_32,36.9799,1
rand_32,38.1728,1
rand_32,39.3657,1
rand_32,40.5586,1
rand_32,41.7515,1
rand_32,42.9444,1
rand_32,44.1373,1
rand_32,45.3302,1
rand_32,46.5231,1
rand_32,47.716,1
rand_32,48.9089,1
rand_32,50.1018,1
rand_32,51.2947,1
rand_32,52.4876,1
rand_32,53.6805,1
rand_32,54.8734,1
rand_32,56.0663,1
rand_32,57.2592,1
rand_32,58.4521,1
rand_32,59.645,1
rand_32,60.8379,1
rand_32,62.0308,1
rand_32,63.2237,1
rand_32,64.4166,1
rand_32,65.6095,1
rand_32,66.8024,1
rand_32,67.9953,1
rand_32,69.1882,1
rand_32,70.3811,1
rand_32,71.574,1
rand_34,0,0.0013369
rand_34,1.1929,0.013369
rand_34,2.3858,0.159091
rand_34,3.5787,0.601604
rand_34,4.7716,0.851604
rand_34,5.9645,0.981283
rand_34,7.1574,1
rand_34,8.35031,1
rand_34,9.54321,1
rand_34,10.7361,1
rand_34,11.929,1
rand_34,13.1219,1
rand_34,14.3148,1
rand_34,15.5077,1
rand_34,16.7006,1
rand_34,17.8935,1
rand_34,19.0864,1
rand_34,20.2793,1
rand_34,21.4722,1
rand_34,22.6651,1
rand_34,23.858,1
rand_34,25.0509,1
rand_34,26.2438,1
rand_34,27.4367,1
rand_34,28.6296,1
rand_34,29.8225,1
rand_34,31.0154,1
rand_34,32.2083,1
rand_34,33.4012,1
rand_34,34.5941,1
rand_34,35.787,1
rand_34,36.9799,1
rand_34,38.1728,1
rand_34,39.3657,1
rand_34,40.5586,1
rand_34,41.7515,1
rand_34,42.9444,1
rand_34,44.1373,1
rand_34,45.3302,1
rand_34,46.5231,1
rand_34,47.716,1
rand_34,48.9089,1
rand_34,50.1018,1
rand_34,51.2947,1
rand_34,52.4876,1
rand_34,53.6805,1
rand_34,54.8734,1
rand_34,56.0663,1
rand_34,57.2592,1
rand_34,58.4521,1
rand_34,59.645,1
rand_34,60.8379,1
rand_34,62.0308,1
rand_34,63.2237,1
rand_34,64.4166,1
rand_34,65.6095,1
rand_34,66.8024,1
rand_34,67.9953,1
rand_34,69.1882,1
rand_34,70.3811,1
rand_34,71.574,1
rand_37,0,0.0307487
rand_37,1.1929,0.31016
rand_37,2.3858,0.648396
rand_37,3.5787,0.927807
rand_37,4.7716,0.997326
rand_37,5.9645,1
rand_37,7.1574,1
rand_37,8.35031,1
rand_37,9.54321,1
rand_37,10.7361,1
rand_37,11.929,1
rand_37,13.1219,1
rand_37,14.3148,1
rand_37,15.5077,1
rand_37,16.7006,1
rand_37,17.8935,1
rand_37,19.0864,1
rand_37,20.2793,1
rand_37,21.4722,1
rand_37,22.6651,1
rand_37,23.858,1
rand_37,25.0509,1
rand_37,26.2438,1
rand_37,27.4367,1
rand_37,28.6296,1
rand_37,29.8225,1
rand_37,31.0154,1
rand_37,32.2083,1
rand_37,33.4012,1
rand_37,34.5941,1
rand_37,35.787,1
rand_37,36.9799,1
rand_37,38.1728,1
rand_37,39.3657,1
rand_37,40.5586,1
rand_37,41.7515,1
rand_37,42.9444,1
rand_37,44.1373,1
rand_37,45.3302,1
rand_37,46.5231,1
rand_37,47.716,1
rand_37,48.9089,1
rand_37,50.1018,1
rand_37,51.2947,1
rand_37,52.4876,1
rand_37,53.6805,1
rand_37,54.8734,1
rand_37,56.0663,1
rand_37,57.2592,1
rand_37,58.4521,1
rand_37,59.645,1
rand_37,60.8379,1
rand_37,62.0308,1
rand_37,63.2237,1
rand_37,64.4166,1
rand_37,65.6095,1
rand_37,66.8024,1
rand_37,67.9953,1
rand_37,69.1882,1
rand_37,70.3811,1
rand_37,71.574,1
rand_39,0,0.0280749
rand_39,1.1929,0.145722
rand_39,2.3858,0.407754
rand_39,3.5787,0.75
rand_39,4.7716,0.977273
rand_39,5.9645,0.997326
rand_39,7.1574,1
rand_39,8.35031,1
rand_39,9.54321,1
rand_39,10.7361,1
rand_39,11.929,1
rand_39,13.1219,1
rand_39,14.3148,1
rand_39,15.5077,1
rand_39,16.7006,1
rand_39,17.8935,1
rand_39,19.0864,1
rand_39,20.2793,1
rand_39,21.4722,1
rand_39,22.6651,1
rand_39,23.858,1
rand_39,25.0509,1
rand_39,26.2438,1
rand_39,27.4367,1
rand_39,28.6296,1
rand_39,29.8225,1
rand_39,31.0154,1
rand_39,32.2083,1
rand_39,33.4012,1
rand_39,34.5941,1
rand_39,35.787,1
rand_39,36.9799,1
rand_39,38.1728,1
rand_39,39.3657,1
rand_39,40.5586,1
rand_39,41.7515,1
rand_39,42.9444,1
rand_39,44.1373,1
rand_39,45.3302,1
rand_39,46.5231,1
rand_39,47.716,1
rand_39,48.9089,1
rand_39,50.1018,1
rand_39,51.2947,1
rand_39,52.4876,1
rand_39,53.6805,1
rand_39,54.8734,1
rand_39,56.0663,1
rand_39,57.2592,1
rand_39,58.4521,1
rand_39,59.645,1
rand_39,60.8379,1
rand_39,62.0308,1
rand_39,63.2237,1
rand_39,64.4166,1
rand_39,65.6095,1
rand_39,66.8024,1
rand_39,67.9953,1
rand_39,69.1882,1
rand_39,70.3811,1
rand_39,71.574,1
rand_40,0,0.0147059
rand_40,1.1929,0.0895722
rand_40,2.3858,0.446524
rand_40,3.5787,0.770053
rand_40,4.7716,0.96123
rand_40,5.9645,0.995989
rand_40,7.1574,1
rand_40,8.35031,1
rand_40,9.54321,1
rand_40,10.7361,1
rand_40,11.929,1
rand_40,13.1219,1
rand_40,14.3148,1
rand_40,15.5077,1
rand_40,16.7006,1
rand_40,17.8935,1
rand_40,19.0864,1
rand_40,20.2793,1
rand_40,21.4722,1
rand_40,22.6651,1
rand_40,23.858,1
rand_40,25.0509,1
rand_40,26.2438,1
rand_40,27.4367,1
rand_40,28.6296,1
rand_40,29.8225,1
rand_40,31.0154,1
rand_40,32.2083,1
rand_40,33.4012,1
rand_40,34.5941,1
rand_40,35.787,1
rand_40,36.9799,1
rand_40,38.1728,1
rand_40,39.3657,1
rand_40,40.5586,1
rand_40,41.7515,1
rand_40,42.9444,1
rand_40,44.1373,1
rand_40,45.3302,1
rand_40,46.5231,1
rand_40,47.716,1
rand_40,48.9089,1
rand_40,50.1018,1
rand_40,51.2947,1
rand_40,52.4876,1
rand_40,53.6805,1
rand_40,54.8734,1
rand_40,56.0663,1
rand_40,57.2592,1
rand_40,58.4521,1
rand_40,59.645,1
rand_40,60.8379,1
rand_40,62.0308,1
rand_40,63.2237,1
rand_40,64.4166,1
rand_40,65.6095,1
rand_40,66.8024,1
rand_40,67.9953,1
rand_40,69.1882,1
rand_40,70.3811,1
rand_40,71.574,1
rand_41,0,0.013369
rand_41,1.1929,0.118984
rand_41,2.3858,0.386364
rand_41,3.5787,0.78877
rand_41,4.7716,0.973262
rand_41,5.9645,1
rand_41,7.1574,1
rand_41,8.35031,1
rand_41,9.54321,1
rand_41,10.7361,1
rand_41,11.929,1
rand_41,13.1219,1
rand_41,14.3148,1
rand_41,15.5077,1
rand_41,16.7006,1
rand_41,17.8935,1
rand_41,19.0864,1
rand_41,20.2793,1
rand_41,21.4722,1
rand_41,22.6651,1
rand_41,23.858,1
rand_41,25.0509,1
rand_41,26.2438,1
rand_41,27.4367,1
rand_41,28.6296,1
rand_41,29.8225,1
rand_41,31.0154,1
rand_41,32.2083,1
rand_41,33.4012,1
rand_41,34.5941,1
rand_41,35.787,1
rand_41,36.9799,1
rand_41,38.1728,1
rand_41,39.3657,1
rand_41,40.5586,1
rand_41,41.7515,1
rand_41,42.9444,1
rand_41,44.1373,1
rand_41,45.3302,1
rand_41,46.5231,1
rand_41,47.716,1
rand_41,48.9089,1
rand_41,50.1018,1
rand_41,51.2947,1
rand_41,52.4876,1
rand_41,53.6805,1
rand_41,54.8734,1
rand_41,56.0663,1
rand_41,57.2592,1
rand_41,58.4521,1
rand_41,59.645,1
rand_41,60.8379,1
rand_41,62.0308,1
rand_41,63.2237,1
rand_41,64.4166,1
rand_41,65.6095,1
rand_41,66.8024,1
rand_41,67.9953,1
rand_41,69.1882,1
rand_41,70.3811,1
rand_41,71.574,1
rand_42,0,0.0213904
rand_42,1.1929,0.284759
rand_42,2.3858,0.762032
rand_42,3.5787,0.971925
rand_42,4.7716,1
rand_42,5.9645,1
rand_42,7.1574,1
rand_42,8.35031,1
rand_42,9.54321,1
rand_42,10.7361,1
rand_42,11.929,1
rand_42,13.1219,1
rand_42,14.3148,1
rand_42,15.5077,1
rand_42,16.7006,1
rand_42,17.8935,1
rand_42,19.0864,1
rand_42,20.2793,1
rand_42,21.4722,1
rand_42,22.6651,1
rand_42,23.858,1
rand_42,25.0509,1
rand_42,26.2438,1
rand_42,27.4367,1
rand_42,28.6296,1
rand_42,29.8225,1
rand_42,31.0154,1
rand_42,32.2083,1
rand_42,33.4012,1
rand_42,34.5941,1
rand_42,35.787,1
rand_42,36.9799,1
rand_42,38.1728,1
rand_42,39.3657,1
rand_42,40.5586,1
rand_42,41.7515,1
rand_42,42.9444,1
rand_42,44.1373,1
rand_42,45.3302,1
rand_42,46.5231,1
rand_42,47.716,1
rand_42,48.9089,1
rand_42,50.1018,1
rand_42,51.2947,1
rand_42,52.4876,1
rand_42,53.6805,1
rand_42,54.8734,1
rand_42,56.0663,1
rand_42,57.2592,1
rand_42,58.4521,1
rand_42,59.645,1
rand_42,60.8379,1
rand_42,62.0308,1
rand_42,63.2237,1
rand_42,64.4166,1
rand_42,65.6095,1
rand_42,66.8024,1
rand_42,67.9953,1
rand_42,69.1882,1
rand_42,70.3811,1
rand_42,71.574,1
rand_43,0,0.0280749
rand_43,1.1929,0.336898
rand_43,2.3858,0.804813
rand_43,3.5787,0.974599
rand_43,4.7716,1
rand_43,5.9645,1
rand_43,7.1574,1
rand_43,8.35031,1
rand_43,9.54321,1
rand_43,10.7361,1
rand_43,11.929,1
rand_43,13.1219,1
rand_43,14.3148,1
rand_43,15.5077,1
rand_43,16.7006,1
rand_43,17.8935,1
rand_43,19.0864,1
rand_43,20.2793,1
rand_43,21.4722,1
rand_43,22.6651,1
rand_43,23.858,1
rand_43,25.0509,1
rand_43,26.2438,1
rand_43,27.4367,1
rand_43,28.6296,1
rand_43,29.8225,1
rand_43,31.0154,1
rand_43,32.2083,1
rand_43,33.4012,1
rand_43,34.5941,1
rand_43,35.787,1
rand_43,36.9799,1
rand_43,38.1728,1
rand_43,39.3657,1
rand_43,40.5586,1
rand_43,41.7515,1
rand_43,42.9444,1
rand_43,44.1373,1
rand_43,45.3302,1
rand_43,46.5231,1
rand_43,47.716,1
rand_43,48.9089,1
rand_43,50.1018,1
rand_43,51.2947,1
rand_43,52.4876,1
rand_43,53.6805,1
rand_43,54.8734,1
rand_43,56.0663,1
rand_43,57.2592,1
rand_43,58.4521,1
rand_43,59.645,1
rand_43,60.8379,1
rand_43,62.0308,1
rand_43,63.2237,1
rand_43,64.4166,1
rand_43,65.6095,1
rand_43,66.8024,1
rand_43,67.9953,1
rand_43,69.1882,1
rand_43,70.3811,1
rand_43,71.574,1
rand_44,0,0.0254011
rand_44,1.1929,0.260695
rand_44,2.3858,0.72861
rand_44,3.5787,0.98262
rand_44,4.7716,1
rand_44,5.9645,1
rand_44,7.1574,1
rand_44,8.35031,1
rand_44,9.54321,1
rand_44,10.7361,1
rand_44,11.929,1
rand_44,13.1219,1
rand_44,14.3148,1
rand_44,15.5077,1
rand_44,16.7006,1
rand_44,17.8935,1
rand_44,19.0864,1
rand_44,20.2793,1
rand_44,21.4722,1
rand_44,22.6651,1
rand_44,23.858,1
rand_44,25.0509,1
rand_44,26.2438,1
rand_44,27.4367,1
rand_44,28.6296,1
rand_44,29.8225,1
rand_44,31.0154,1
rand_44,32.2083,1
rand_44,33.4012,1
rand_44,34.5941,1
rand_44,35.787,1
rand_44,36.9799,1
rand_44,38.1728,1
rand_44,39.3657,1
rand_44,40.5586,1
rand_44,41.7515,1
rand_44,42.9444,1
rand_44,44.1373,1
rand_44,45.3302,1
rand_44,46.5231,1
rand_44,47.716,1
rand_44,48.9089,1
rand_44,50.1018,1
rand_44,51.2947,1
rand_44,52.4876,1
rand_44,53.6805,1
rand_44,54.8734,1
rand_44,56.0663,1
rand_44,57.2592,1
rand_44,58.4521,1
rand_44,59.645,1
rand_44,60.8379,1
rand_44,62.0308,1
rand_44,63.2237,1
rand_44,64.4166,1
rand_44,65.6095,1
rand_44,66.8024,1
rand_44,67.9953,1
rand_44,69.1882,1
rand_44,70.3811,1
rand_44,71.574,1
rand_45,0,0.0040107
rand_45,1.1929,0.13369
rand_45,2.3858,0.715241
rand_45,3.5787,0.958556
rand_45,4.7716,0.990642
rand_45,5.9645,1
rand_45,7.1574,1
rand_45,8.35031,1
rand_45,9.54321,1
rand_45,10.7361,1
rand_45,11.929,1
rand_45,13.1219,1
rand_45,14.3148,1
rand_45,15.5077,1
rand_45,16.7006,1
rand_45,17.8935,1
rand_45,19.0864,1
rand_45,20.2793,1
rand_45,21.4722,1
rand_45,22.6651,1
rand_45,23.858,1
rand_45,25.0509,1
rand_45,26.2438,1
rand_45,27.4367,1
rand_45,28.6296,1
rand_45,29.8225,1
rand_45,31.0154,1
rand_45,32.2083,1
rand_45,33.4012,1
rand_45,34.5941,1
rand_45,35.787,1
rand_45,36.9799,1
rand_45,38.1728,1
rand_45,39.3657,1
rand_45,40.5586,1
rand_45,41.7515,1
rand_45,42.9444,1
rand_45,44.1373,1
rand_45,45.3302,1
rand_45,46.5231,1
rand_45,47.716,1
rand_45,48.9089,1
rand_45,50.1018,1
rand_45,51.2947,1
rand_45,52.4876,1
rand_45,53.6805,1
rand_45,54.8734,1
rand_45,56.0663,1
rand_45,57.2592,1
rand_45,58.4521,1
rand_45,59.645,1
rand_45,60.8379,1
rand_45,62.0308,1
rand_45,63.2237,1
rand_45,64.4166,1
rand_45,65.6095,1
rand_45,66.8024,1
rand_45,67.9953,1
rand_45,69.1882,1
rand_45,70.3811,1
rand_45,71.574,1
rand_46,0,0.0106952
rand_46,1.1929,0.0213904
rand_46,2.3858,0.147059
rand_46,3.5787,0.688503
rand_46,4.7716,0.953209
rand_46,5.9645,1
rand_46,7.1574,1
rand_46,8.35031,1
rand_46,9.54321,1
rand_46,10.7361,1
rand_46,11.929,1
rand_46,13.1219,1
rand_46,14.3148,1
rand_46,15.5077,1
rand_46,16.7006,1
rand_46,17.8935,1
rand_46,19.0864,1
rand_46,20.2793,1
rand_46,21.4722,1
rand_46,22.6651,1
rand_46,23.858,1
rand_46,25.0509,1
rand_46,26.2438,1
rand_46,27.4367,1
rand_46,28.6296,1
rand_46,29.8225,1
rand_46,31.0154,1
rand_46,32.2083,1
rand_46,33.4012,1
rand_46,34.5941,1
rand_46,35.787,1
rand_46,36.9799,1
rand_46,38.1728,1
rand_46,39.3657,1
rand_46,40.5586,1
rand_46,41.7515,1
rand_46,42.9444,1
rand_46,44.1373,1
rand_46,45.3302,1
rand_46,46.5231,1
rand_46,47.716,1
rand_46,48.9089,1
rand_46,50.1018,1
rand_46,51.2947,1
rand_46,52.4876,1
rand_46,53.6805,1
rand_46,54.8734,1
rand_46,56.0663,1
rand_46,57.2592,1
rand_46,58.4521,1
rand_46,59.645,1
rand_46,60.8379,1
rand_46,62.0308,1
rand_46,63.2237,1
rand_46,64.4166,1
rand_46,65.6095,1
rand_46,66.8024,1
rand_46,67.9953,1
rand_46,69.1882,1
rand_46,70.3811,1
rand_46,71.574,1
rand_47,0,0.0427807
rand_47,1.1929,0.382353
rand_47,2.3858,0.889037
rand_47,3.5787,0.991979
rand_47,4.7716,0.997326
rand_47,5.9645,1
rand_47,7.1574,1
rand_47,8.35031,1
rand_47,9.54321,1
rand_47,10.7361,1
rand_47,11.929,1
rand_47,13.1219,1
rand_47,14.3148,1
rand_47,15.5077,1
rand_47,16.7006,1
rand_47,17.8935,1
rand_47,19.0864,1
rand_47,20.2793,1
rand_47,21.4722,1
rand_47,22.6651,1
rand_47,23.858,1
rand_47,25.0509,1
rand_47,26.2438,1
rand_47,27.4367,1
rand_47,28.6296,1
rand_47,29.8225,1
rand_47,31.0154,1
rand_47,32.2083,1
rand_47,33.4012,1
rand_47,34.5941,1
rand_47,35.787,1
rand_47,36.9799,1
rand_47,38.1728,1
rand_47,39.3657,1
rand_47,40.5586,1
rand_47,41.7515,1
rand_47,42.9444,1
rand_47,44.1373,1
rand_47,45.3302,1
rand_47,46.5231,1
rand_47,47.716,1
rand_47,48.9089,1
rand_47,50.1018,1
rand_47,51.2947,1
rand_47,52.4876,1
rand_47,53.6805,1
rand_47,54.8734,1
rand_47,56.0663,1
rand_47,57.2592,1
rand_47,58.4521,1
rand_47,59.645,1
rand_47,60.8379,1
rand_47,62.0308,1
rand_47,63.2237,1
rand_47,64.4166,1
rand_47,65.6095,1
rand_47,66.8024,1
rand_47,67.9953,1
rand_47,69.1882,1
rand_47,70.3811,1
rand_47,71.574,1
rand_48,0,0
rand_48,1.1929,0
rand_48,2.3858,0.0534759
rand_48,3.5787,0.328877
rand_48,4.7716,0.792781
rand_48,5.9645,0.963904
rand_48,7.1574,0.998663
rand_48,8.35031,1
rand_48,9.54321,1
rand_48,10.7361,1
rand_48,11.929,1
rand_48,13.1219,1
rand_48,14.3148,1
rand_48,15.5077,1
rand_48,16.7006,1
rand_48,17.8935,1
rand_48,19.0864,1
rand_48,20.2793,1
rand_48,21.4722,1
rand_48,22.6651,1
rand_48,23.858,1
rand_48,25.0509,1
rand_48,26.2438,1
rand_48,27.4367,1
rand_48,28.6296,1
rand_48,29.8225,1
rand_48,31.0154,1
rand_48,32.2083,1
rand_48,33.4012,1
rand_48,34.5941,1
rand_48,35.787,1
rand_48,36.9799,1
rand_48,38.1728,1
rand_48,39.3657,1
rand_48,40.5586,1
rand_48,41.7515,1
rand_48,42.9444,1
rand_48,44.1373,1
rand_48,45.3302,1
rand_48,46.5231,1
rand_48,47.716,1
rand_48,48.9089,1
rand_48,50.1018,1
rand_48,51.2947,1
rand_48,52.4876,1
rand_48,53.6805,1
rand_48,54.8734,1
rand_48,56.0663,1
rand_48,57.2592,1
rand_48,58.4521,1
rand_48,59.645,1
rand_48,60.8379,1
rand_48,62.0308,1
rand_48,63.2237,1
rand_48,64.4166,1
rand_48,65.6095,1
rand_48,66.8024,1
rand_48,67.9953,1
rand_48,69.1882,1
rand_48,70.3811,1
rand_48,71.574,1
rand_49,0,0.052139
